SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Townhouse,204 Marshall St #4,Houston,TX,77006,400000,2.0,2.5,Westmoreland,1741.0,1095.0,1984.0,283,230.0,,Active,,,https://www.redfin.com/TX/Houston/204-Marshall-St-77006/unit-4/home/29150236,HARMLS,31700798,N,Y,29.7394638,-95.385322
MLS Listing,,Condo/Co-op,3311 Yupon St #306,Houston,TX,77006,280000,2.0,1.5,Tremont Tower,1138.0,,2003.0,317,246.0,536.0,Active,,,https://www.redfin.com/TX/Houston/3311-Yupon-St-77006/unit-306/home/29296308,HARMLS,82414184,N,Y,29.7429811,-95.3953597
MLS Listing,,Single Family Residential,1604 North Blvd,Houston,TX,77006,5500000,5.0,6.0,Edgemont,8602.0,15000.0,1925.0,321,639.0,90.0,Active,,,https://www.redfin.com/TX/Houston/1604-North-Blvd-77006/home/29820188,HARMLS,15700879,N,Y,29.7282226,-95.3997818
MLS Listing,,Condo/Co-op,3600 Montrose Blvd Unit 103/202,Houston,TX,77006,284500,2.0,2.0,Montrose,1480.0,,1965.0,372,192.0,1644.0,Active,,,https://www.redfin.com/TX/Houston/3600-Montrose-Blvd-77006/unit-103-202/home/184857877,HARMLS,33638886,N,Y,29.7403656,-95.3914927
MLS Listing,,Condo/Co-op,1201 Mcduffie St #198,Houston,TX,77019,372500,2.0,2.5,River Oaks Place Condo Amd,1300.0,288214.0,1979.0,11,287.0,475.0,Active,,,https://www.redfin.com/TX/Houston/1201-McDuffie-St-77019/unit-198/home/30462958,HARMLS,94443034,N,Y,29.7544406,-95.4080047
MLS Listing,,Condo/Co-op,2111 Welch St Unit A218,Houston,TX,77019,295000,2.0,2.0,Renaissance At River Oaks,1252.0,173261.0,1992.0,45,236.0,651.0,Active,,,https://www.redfin.com/TX/Houston/2111-Welch-St-77019/unit-A218/home/29134432,HARMLS,82444598,N,Y,29.7479111,-95.4113816
MLS Listing,,Condo/Co-op,2111 Welch St Unit A108,Houston,TX,77019,340000,2.0,2.0,Renaissance At River Oaks,1390.0,173261.0,1992.0,62,245.0,723.0,Active,,,https://www.redfin.com/TX/Houston/2111-Welch-St-77019/unit-A108/home/29159974,HARMLS,85814652,N,Y,29.7479111,-95.4113816
MLS Listing,,Single Family Residential,2158 Chilton Rd,Houston,TX,77019,6195000,5.0,6.5,River Oaks,8591.0,13490.0,2015.0,1,721.0,216.0,Active,,,https://www.redfin.com/TX/Houston/2158-Chilton-Rd-77019/home/29881382,HARMLS,59478117,N,Y,29.7570384,-95.4120771
MLS Listing,,Single Family Residential,3730 Del Monte Dr,Houston,TX,77019,3795000,4.0,3.5,River Oaks,3826.0,17201.0,1946.0,1,992.0,229.0,Active,,,https://www.redfin.com/TX/Houston/3730-Del-Monte-Dr-77019/home/29883066,HARMLS,27192464,N,Y,29.7499911,-95.4384841
MLS Listing,,Townhouse,1015 Stanford St,Houston,TX,77019,598000,3.0,3.5,West Saulnier Street Twnhms,2621.0,1773.0,2005.0,1,228.0,,Active,,,https://www.redfin.com/TX/Houston/1015-Stanford-St-77019/home/29329013,HARMLS,97609415,N,Y,29.7571605,-95.3887623
MLS Listing,,Condo/Co-op,2111 Welch St Unit A121,Houston,TX,77019,349000,2.0,2.0,Renaissance At River Oaks,1252.0,173261.0,1992.0,2,279.0,652.0,Active,,,https://www.redfin.com/TX/Houston/2111-Welch-St-77019/unit-A121/home/29159989,HARMLS,80572995,N,Y,29.7479111,-95.4113816
MLS Listing,,Townhouse,2206 Driscoll St Unit B,Houston,TX,77019,415000,2.0,2.0,Summit Place,1465.0,653.0,1984.0,2,283.0,,Active,,,https://www.redfin.com/TX/Houston/2206-Driscoll-St-77019/unit-B/home/29816484,HARMLS,65966810,N,Y,29.7459625,-95.4066654
MLS Listing,,Vacant Land,1020 Gillette St,Houston,TX,77019,110000,,,Castanie,,1019.0,,3,,,Active,,,https://www.redfin.com/TX/Houston/1020-Gillette-St-77019/home/29657002,HARMLS,57562746,N,Y,29.7570914,-95.3833679
MLS Listing,,Single Family Residential,1982 Indiana St Unit C,Houston,TX,77019,784000,4.0,4.5,Summit Place,3216.0,1756.0,1997.0,4,244.0,,Active,,,https://www.redfin.com/TX/Houston/1982-Indiana-St-77019/unit-C/home/29816458,HARMLS,60842621,N,Y,29.747077,-95.4074867
MLS Listing,,Condo/Co-op,2419 Mimosa St #307,Houston,TX,77019,1695000,2.0,2.5,The Lexington,2118.0,,2025.0,4,800.0,1453.0,Active,,,https://www.redfin.com/TX/Houston/2419-Mimosa-Dr-77019/unit-307/home/183827224,HARMLS,12427376,N,Y,29.7469658,-95.4169921
MLS Listing,,Condo/Co-op,2419 Mimosa St #804,Houston,TX,77019,5250000,3.0,3.5,The Lexington,3859.0,,2025.0,4,1360.0,3072.0,Active,,,https://www.redfin.com/TX/Houston/2419-Mimosa-Dr-77019/unit-804/home/183937651,HARMLS,38781386,N,Y,29.7469658,-95.4169921
MLS Listing,,Condo/Co-op,2419 Mimosa St #403,Houston,TX,77019,2135000,2.0,2.5,The Lexington,2464.0,,2025.0,4,866.0,1669.0,Active,,,https://www.redfin.com/TX/Houston/2419-Mimosa-Dr-77019/unit-403/home/183937581,HARMLS,67236863,N,Y,29.7469658,-95.4169921
MLS Listing,,Condo/Co-op,2419 Mimosa St #703,Houston,TX,77019,3695000,3.0,3.5,The Lexington,3510.0,,2025.0,4,1053.0,2363.0,Active,,,https://www.redfin.com/TX/Houston/2419-Mimosa-Dr-77019/unit-703/home/183937594,HARMLS,90530452,N,Y,29.7469658,-95.4169921
MLS Listing,,Condo/Co-op,2323 San Felipe St #901,Houston,TX,77019,2350000,3.0,4.5,River Oaks,2984.0,,,5,788.0,1600.0,Active,,,https://www.redfin.com/TX/Houston/2323-San-Felipe-St-77019/unit-901/home/184781018,HARMLS,69431222,N,Y,29.7486762,-95.4158413
MLS Listing,,Condo/Co-op,2323 San Felipe St #1102,Houston,TX,77019,4200000,3.0,4.5,River Oaks,4257.0,,,5,987.0,2500.0,Active,,,https://www.redfin.com/TX/Houston/2323-San-Felipe-St-77019/unit-1102/home/180869016,HARMLS,83539340,N,Y,29.7486762,-95.4158413
MLS Listing,,Condo/Co-op,2323 San Felipe St #401,Houston,TX,77019,1975000,3.0,2.5,River Oaks,2992.0,,,5,660.0,1600.0,Active,,,https://www.redfin.com/TX/Houston/2323-San-Felipe-St-77019/unit-401/home/177901395,HARMLS,72718516,N,Y,29.7486762,-95.4158413
MLS Listing,,Condo/Co-op,2323 San Felipe St #902,Houston,TX,77019,2675000,3.0,3.5,River Oaks,3388.0,,,5,790.0,1600.0,Active,,,https://www.redfin.com/TX/Houston/2323-San-Felipe-St-77019/unit-902/home/176810869,HARMLS,98176419,N,Y,29.7486762,-95.4158413
MLS Listing,,Condo/Co-op,2323 San Felipe St #701,Houston,TX,77019,2100000,3.0,3.5,River Oaks,2725.0,,,5,771.0,1600.0,Active,,,https://www.redfin.com/TX/Houston/2323-San-Felipe-St-77019/unit-701/home/176810657,HARMLS,85178321,N,Y,29.7486762,-95.4158413
MLS Listing,,Condo/Co-op,2323 San Felipe St #1003,Houston,TX,77019,1650000,2.0,2.5,River Oaks,2053.0,,,6,804.0,1600.0,Active,,,https://www.redfin.com/TX/Houston/2323-San-Felipe-St-77019/unit-1003/home/185310100,HARMLS,81987374,N,Y,29.7486762,-95.4158413
MLS Listing,,Single Family Residential,1337 W Bell St,Houston,TX,77019,797000,3.0,3.5,Visconti on West Bell,3238.0,2427.0,2012.0,6,246.0,,Active,,,https://www.redfin.com/TX/Houston/1337-W-Bell-St-77019/home/44624670,HARMLS,85134036,N,Y,29.7545309,-95.3974459
MLS Listing,,Multi-Family (5+ Unit),508 W Clay St,Houston,TX,77019,1200000,20.0,2.0,Alden Place,3818.0,5000.0,2006.0,7,314.0,,Active,,,https://www.redfin.com/TX/Houston/508-W-Clay-St-77019/home/181997436,HARMLS,71698708,N,Y,29.7556923,-95.387681
MLS Listing,,Townhouse,1715 Mcduffie St,Houston,TX,77019,625000,3.0,2.5,Wilfran Place,2754.0,2500.0,1993.0,8,227.0,,Active,,,https://www.redfin.com/TX/Houston/1715-McDuffie-St-77019/home/29898882,HARMLS,15023914,N,Y,29.7501168,-95.4077395
MLS Listing,,Single Family Residential,3228 Westheimer Rd,Houston,TX,77098,1399989,4.0,3.5,River Oaks Sec 04,3004.0,8320.0,1938.0,8,466.0,200.0,Active,,,https://www.redfin.com/TX/Houston/3228-Westheimer-Rd-77098/home/29880650,HARMLS,76088136,N,Y,29.7424161,-95.4242241
MLS Listing,,Condo/Co-op,1010 Rosine St #45,Houston,TX,77019,310000,2.0,2.0,Piedmont/river Oaks,1300.0,,2006.0,8,238.0,788.0,Active,,,https://www.redfin.com/TX/Houston/1010-Rosine-St-77019/unit-45/home/29589631,HARMLS,47754766,N,Y,29.7566601,-95.3992316
MLS Listing,,Single Family Residential,1516 Gillette St,Houston,TX,77019,345000,3.0,2.0,Baker W R Ssbb,870.0,2925.0,1955.0,9,397.0,,Active,,,https://www.redfin.com/TX/Houston/1516-Gillette-St-77019/home/29648709,HARMLS,31792929,N,Y,29.7539984,-95.3832497
MLS Listing,,Single Family Residential,807 Saulnier St,Houston,TX,77019,399000,2.0,2.0,Robin Street Square,1779.0,1886.0,2004.0,10,224.0,30.0,Active,,,https://www.redfin.com/TX/Houston/807-Saulnier-St-77019/home/29193738,HARMLS,55455014,N,Y,29.7569506,-95.3762449
MLS Listing,,Single Family Residential,2306 Hazard St,Houston,TX,77019,999900,4.0,3.5,Hazard Place,2961.0,2375.0,2023.0,10,338.0,,Active,,,https://www.redfin.com/TX/Houston/2306-Hazard-St-77019/home/29730661,HARMLS,26962161,N,Y,29.7453106,-95.4072803
MLS Listing,,Townhouse,1300 Peden St,Houston,TX,77006,669000,3.0,3.5,Peden Square,3179.0,1723.0,2009.0,10,210.0,,Active,,,https://www.redfin.com/TX/Houston/1300-Peden-St-77006/home/29629011,HARMLS,41394450,N,Y,29.7526091,-95.3960234
MLS Listing,,Condo/Co-op,3231 Allen Pkwy #1305,Houston,TX,77019,235000,1.0,1.0,Reata/river Oaks,816.0,130125.0,1993.0,11,288.0,418.0,Active,,,https://www.redfin.com/TX/Houston/3231-Allen-Pkwy-77019/unit-1305/home/29306554,HARMLS,53115565,N,Y,29.759757,-95.3995998
MLS Listing,,Condo/Co-op,3331 Damico St #901,Houston,TX,77019,2300000,3.0,3.5,Riva at The Park,3247.0,,2017.0,11,708.0,2236.0,Active,,,https://www.redfin.com/TX/Houston/3331-Damico-St-77019/unit-901/home/167842660,HARMLS,19345604,N,Y,29.7591318,-95.4015893
MLS Listing,,Townhouse,9 Robita St,Houston,TX,77019,765000,3.0,3.5,Robita Commons,3332.0,1599.0,2016.0,11,230.0,258.0,Active,,,https://www.redfin.com/TX/Houston/9-Robita-St-77019/home/112817519,HARMLS,63737412,N,Y,29.758517,-95.3840701
MLS Listing,,Condo/Co-op,2121 Kirby Dr Unit 2NE,Houston,TX,77019,1199999,2.0,2.5,Huntingdon Condo,2286.0,,1983.0,12,525.0,2361.0,Active,,,https://www.redfin.com/TX/Houston/2121-Kirby-Dr-77019/unit-2NE/home/30559694,HARMLS,15470646,N,Y,29.7468876,-95.4182334
MLS Listing,,Single Family Residential,1304 Stanford St,Houston,TX,77019,999000,3.0,2.0,Bakerdale,3014.0,5000.0,2006.0,12,331.0,,Active,,,https://www.redfin.com/TX/Houston/1304-Stanford-St-77019/home/29826559,HARMLS,13059886,N,Y,29.7552459,-95.38918
MLS Listing,,Condo/Co-op,3333 Allen Pkwy #705,Houston,TX,77019,350000,1.0,1.0,The Royalton,973.0,,2003.0,13,360.0,672.0,Active,,,https://www.redfin.com/TX/Houston/3333-Allen-Pkwy-77019/unit-705/home/29388225,HARMLS,31520962,N,Y,29.7602147,-95.40099
MLS Listing,,Single Family Residential,2305 Hazard St,Houston,TX,77019,999900,4.0,3.5,Pamplex Gardens,3020.0,2375.0,2023.0,13,331.0,,Active,,,https://www.redfin.com/TX/Houston/2305-Hazard-St-77019/home/185220529,HARMLS,66456110,N,Y,29.7453257,-95.40695
MLS Listing,,Single Family Residential,2313 Mimosa Dr Unit A,Houston,TX,77019,1225000,4.0,4.5,River Oaks Area,4110.0,3258.0,2010.0,14,298.0,,Active,,,https://www.redfin.com/TX/Houston/2313-Mimosa-Dr-77019/unit-A/home/29634671,HARMLS,2988293,N,Y,29.7473332,-95.4150435
MLS Listing,,Single Family Residential,2423 Huldy St,Houston,TX,77019,1699999,4.0,3.5,Sallie Morgan Addition,4444.0,5600.0,2022.0,15,383.0,,Active,,,https://www.redfin.com/TX/Houston/2423-Huldy-St-77019/home/29851277,HARMLS,18794401,N,Y,29.743819,-95.4095249
MLS Listing,,Vacant Land,1708 Gillette St,Houston,TX,77019,899000,,,Baker W R Ssbb,,6250.0,,16,,,Active,,,https://www.redfin.com/TX/Houston/1708-Gillette-St-77019/home/43513559,HARMLS,18830188,N,Y,29.753046,-95.3833049
MLS Listing,,Townhouse,511 W Polk St,Houston,TX,77019,720000,3.0,3.0,Alden Place,1705.0,5000.0,1932.0,16,422.0,,Active,,,https://www.redfin.com/TX/Houston/511-W-Polk-St-77019/home/29846036,HARMLS,80611062,N,Y,29.7560202,-95.3877999
MLS Listing,,Condo/Co-op,2100 Welch St Unit C315,Houston,TX,77019,253000,1.0,1.0,Renaissance At River Oaks,995.0,69865.0,1992.0,17,254.0,723.0,Active,,,https://www.redfin.com/TX/Houston/2100-Welch-St-77019/unit-C315/home/29159844,HARMLS,81681590,N,Y,29.7484958,-95.4114225
MLS Listing,,Single Family Residential,3043 Locke Ln,Houston,TX,77019,2395000,4.0,3.5,Avalon Place Sec 02,3032.0,7380.0,1937.0,17,790.0,75.0,Active,,,https://www.redfin.com/TX/Houston/3043-Locke-Ln-77019/home/29920256,HARMLS,90568194,N,Y,29.7430419,-95.4207364
MLS Listing,,Single Family Residential,2510 Westgate Dr,Houston,TX,77019,1275000,3.0,5.5,Glendower Court,4684.0,5568.0,1993.0,17,272.0,79.0,Active,,,https://www.redfin.com/TX/Houston/2510-Westgate-Dr-77019/home/29839046,HARMLS,60580350,N,Y,29.7434776,-95.415023
MLS Listing,,Single Family Residential,1321 Saulnier St,Houston,TX,77019,520000,3.0,3.5,Wilson Square,1944.0,1517.0,2007.0,17,267.0,,Active,,,https://www.redfin.com/TX/Houston/1321-Saulnier-St-77019/home/29597702,HARMLS,22150879,N,Y,29.7569386,-95.3812209
MLS Listing,,Townhouse,1318 Peden St Unit D,Houston,TX,77006,469900,3.0,3.5,Rosemont,2504.0,1568.0,1994.0,17,188.0,,Active,,,https://www.redfin.com/TX/Houston/1318-Peden-St-77006/unit-D/home/29818825,HARMLS,41561980,N,Y,29.7525932,-95.3971212
MLS Listing,,Condo/Co-op,1201 Mcduffie St #210,Houston,TX,77019,335000,2.0,2.0,River Oaks Place,1283.0,,1979.0,21,261.0,488.0,Active,,,https://www.redfin.com/TX/Houston/1201-McDuffie-St-77019/unit-210/home/30462950,HARMLS,63873966,N,Y,29.7544406,-95.4080047
MLS Listing,,Condo/Co-op,3333 Allen Pkwy #3005,Houston,TX,77019,1250000,2.0,2.5,Royalton/river Oaks,2422.0,,2003.0,24,516.0,1672.0,Active,,,https://www.redfin.com/TX/Houston/3333-Allen-Pkwy-77019/unit-3005/home/29388406,HARMLS,61674020,N,Y,29.7602147,-95.40099
MLS Listing,,Single Family Residential,1039 Kirby Dr,Houston,TX,77019,6750000,5.0,6.0,River Oaks,8673.0,25440.0,2003.0,24,778.0,264.0,Active,,,https://www.redfin.com/TX/Houston/1039-Kirby-Dr-77019/home/29880767,HARMLS,22387319,N,Y,29.7574633,-95.4145985
MLS Listing,,Single Family Residential,1202 Buckner St,Houston,TX,77019,640000,3.0,3.5,Skyline View,2302.0,1816.0,2022.0,26,278.0,,Active,,,https://www.redfin.com/TX/Houston/1202-Buckner-St-77019/home/110188088,HARMLS,61175450,N,Y,29.7562906,-95.3779427
MLS Listing,,Single Family Residential,2184 Troon Rd,Houston,TX,77019,3795000,4.0,4.5,River Oaks,5120.0,14550.0,1938.0,28,741.0,192.0,Active,,,https://www.redfin.com/TX/Houston/2184-Troon-Rd-77019/home/29881305,HARMLS,67774900,N,Y,29.7579222,-95.4123928
MLS Listing,,Condo/Co-op,3333 Allen Pkwy #3006,Houston,TX,77019,1199990,3.0,3.0,Royalton/river Oaks,2334.0,,2003.0,32,514.0,1857.0,Active,,,https://www.redfin.com/TX/Houston/3333-Allen-Pkwy-77019/unit-3006/home/29388403,HARMLS,9769088,N,Y,29.7602147,-95.40099
MLS Listing,,Condo/Co-op,3333 Allen Pkwy #2105,Houston,TX,77019,1275000,2.0,2.5,River Oaks,2196.0,,2003.0,32,581.0,1249.0,Active,,,https://www.redfin.com/TX/Houston/3333-Allen-Pkwy-77019/unit-2105/home/29388116,HARMLS,73276832,N,Y,29.7602147,-95.40099
MLS Listing,,Townhouse,913 Nash St,Houston,TX,77019,489999,3.0,3.5,City View Courtyard,2494.0,1650.0,2008.0,33,196.0,,Active,,,https://www.redfin.com/TX/Houston/913-Nash-St-77019/home/29597933,HARMLS,44510276,N,Y,29.7580341,-95.379217
MLS Listing,,Single Family Residential,1921 Brun St,Houston,TX,77019,1079900,4.0,3.5,Brun Villas,3015.0,3111.0,2023.0,35,358.0,,Active,,,https://www.redfin.com/TX/Houston/1921-Brun-St-77019/home/184931916,HARMLS,84884038,N,Y,29.748346,-95.4085508
MLS Listing,,Vacant Land,1008 Gillette St,Houston,TX,77019,600000,,,Castanie,,6738.0,,35,,,Active,,,https://www.redfin.com/TX/Houston/1008-Gillette-St-77019/home/29657012,HARMLS,45818420,N,Y,29.7574083,-95.3832519
MLS Listing,,Single Family Residential,903 Kirby Dr,Houston,TX,77019,2850000,3.0,4.5,River Oaks,4442.0,7437.0,1998.0,35,642.0,194.0,Active,,,https://www.redfin.com/TX/Houston/903-Kirby-Dr-77019/home/29880647,HARMLS,55347402,N,Y,29.7590711,-95.4092337
MLS Listing,,Single Family Residential,2124 Looscan Ln,Houston,TX,77019,4295000,4.0,7.5,River Oaks Sec 03,7278.0,14126.0,2005.0,35,590.0,168.0,Active,,,https://www.redfin.com/TX/Houston/2124-Looscan-Ln-77019/home/29881354,HARMLS,38080878,N,Y,29.7562031,-95.4104406
MLS Listing,,Condo/Co-op,1505 Woodhead St #4,Houston,TX,77019,279500,2.0,1.0,Woodhead Th Condo,988.0,7369.0,1971.0,36,283.0,167.0,Active,,,https://www.redfin.com/TX/Houston/1505-Woodhead-St-77019/unit-4/home/30394500,HARMLS,77626202,N,Y,29.7522072,-95.4044677
MLS Listing,,Condo/Co-op,1010 Rosine St #102,Houston,TX,77019,295000,2.0,2.0,Piedmont/river Oaks,1050.0,,2006.0,39,281.0,637.0,Active,,,https://www.redfin.com/TX/Houston/1010-Rosine-St-77019/unit-102/home/29577865,HARMLS,16154989,N,Y,29.7566601,-95.3992316
MLS Listing,,Single Family Residential,1922 W Clay St,Houston,TX,77019,969900,4.0,3.5,West Clay Green,3030.0,2394.0,2023.0,39,320.0,,Active,,,https://www.redfin.com/TX/Houston/1922-W-Clay-St-77019/home/184898339,HARMLS,26013023,N,Y,29.7554426,-95.4032346
MLS Listing,,Condo/Co-op,2240 Mimosa Dr Ph -8E,Houston,TX,77019,5190000,3.0,3.5,Mimosa Terrace,3196.0,,,39,1624.0,2279.0,Active,,,https://www.redfin.com/TX/Houston/2240-Mimosa-Dr-77019/unit-8E/home/174250621,HARMLS,33923336,N,Y,29.7478176,-95.4147775
MLS Listing,,Condo/Co-op,2240 Mimosa Dr Ph -8W,Houston,TX,77019,5895000,4.0,4.5,Mimosa Terrace,4236.0,,,39,1392.0,2825.0,Active,,,https://www.redfin.com/TX/Houston/2240-Mimosa-Dr-77019/unit-8W/home/174250626,HARMLS,50821932,N,Y,29.7478176,-95.4147775
MLS Listing,,Condo/Co-op,2240 Mimosa Dr Ph -7W,Houston,TX,77019,4850000,3.0,4.0,Mimosa Terrace,4346.0,,,39,1116.0,2692.0,Active,,,https://www.redfin.com/TX/Houston/2240-Mimosa-Dr-77019/unit-7W/home/174152639,HARMLS,26913981,N,Y,29.7478176,-95.4147775
MLS Listing,,Condo/Co-op,2240 Mimosa Dr Unit 5E,Houston,TX,77019,3350000,3.0,3.5,Mimosa Terrace,3206.0,,,39,1045.0,2040.0,Active,,,https://www.redfin.com/TX/Houston/2240-Mimosa-Dr-77019/unit-5E/home/174152785,HARMLS,48351435,N,Y,29.7478176,-95.4147775
MLS Listing,,Condo/Co-op,2240 Mimosa Dr Unit 3N,Houston,TX,77019,1795000,3.0,3.0,Mimosa Terrace,2295.0,,,39,782.0,1364.0,Active,,,https://www.redfin.com/TX/Houston/2240-Mimosa-Dr-77019/unit-3N/home/174152784,HARMLS,30734061,N,Y,29.7478176,-95.4147775
MLS Listing,,Condo/Co-op,3333 Allen Pkwy #1004,Houston,TX,77019,624900,2.0,2.5,Royalton at River Oaks,1901.0,,2003.0,39,329.0,1283.0,Active,,,https://www.redfin.com/TX/Houston/3333-Allen-Pkwy-77019/unit-1004/home/29388258,HARMLS,13982332,N,Y,29.7602147,-95.40099
MLS Listing,,Single Family Residential,1510 Morse St,Houston,TX,77019,1425000,4.0,3.5,Lewisdale Add,3901.0,5250.0,2007.0,40,365.0,,Active,,,https://www.redfin.com/TX/Houston/1510-Morse-St-77019/home/29884711,HARMLS,77564404,N,Y,29.7517321,-95.4058538
MLS Listing,,Condo/Co-op,2100 Welch St Unit C119,Houston,TX,77019,315000,2.0,1.5,Renaissance At River Oaks,1244.0,,1992.0,41,253.0,647.0,Active,,,https://www.redfin.com/TX/Houston/2100-Welch-St-77019/unit-C119/home/29159910,HARMLS,10105889,N,Y,29.7484958,-95.4114225
MLS Listing,,Single Family Residential,1425 Crocker St,Houston,TX,77019,969900,4.0,3.5,Crocker Green,3194.0,2500.0,2023.0,43,304.0,,Active,,,https://www.redfin.com/TX/Houston/1425-Crocker-St-77019/home/184825792,HARMLS,11405864,N,Y,29.7541787,-95.3895112
MLS Listing,,Condo/Co-op,1005 S Shepherd St #602,Houston,TX,77019,829000,2.0,2.0,River Oaks,2440.0,,2000.0,45,340.0,850.0,Active,,,https://www.redfin.com/TX/Houston/1005-S-Shepherd-Dr-77019/unit-602/home/29155564,HARMLS,89389290,N,Y,29.7567241,-95.407953
MLS Listing,,Condo/Co-op,3333 Allen Pkwy #2305,Houston,TX,77019,995000,2.0,2.5,Royalton/river Oaks,2192.0,,2003.0,45,454.0,1513.0,Active,,,https://www.redfin.com/TX/Houston/3333-Allen-Pkwy-77019/unit-2305/home/29388132,HARMLS,44600355,N,Y,29.7602147,-95.40099
MLS Listing,,Single Family Residential,2521 Brentwood Dr,Houston,TX,77019,4100000,5.0,6.5,River Oaks Sec 01,5443.0,17850.0,1932.0,45,753.0,250.0,Active,,,https://www.redfin.com/TX/Houston/2521-Brentwood-Dr-77019/home/29880716,HARMLS,23252748,N,Y,29.7531171,-95.4171701
MLS Listing,,Single Family Residential,1005 Gillette St,Houston,TX,77019,560000,3.0,4.0,Jaav Estates,2318.0,1650.0,2007.0,45,242.0,,Active,,,https://www.redfin.com/TX/Houston/1005-Gillette-St-77019/home/29560045,HARMLS,73797786,N,Y,29.7573862,-95.3829749
MLS Listing,,Single Family Residential,2116 Huldy St,Houston,TX,77019,855000,3.0,4.0,Huldy Street Lndg,3345.0,2500.0,2013.0,46,256.0,,Active,,,https://www.redfin.com/TX/Houston/2116-Huldy-St-77019/home/44497736,HARMLS,28209964,N,Y,29.7463507,-95.4099294
MLS Listing,,Vacant Land,3234 Westheimer Rd,Houston,TX,77098,900000,,,River Oaks Sec 04,,8532.0,,46,,198.0,Active,,,https://www.redfin.com/TX/Houston/3234-Westheimer-Rd-77098/home/29880651,HARMLS,58896912,N,Y,29.7424464,-95.4244072
MLS Listing,,Single Family Residential,3217 Del Monte Dr,Houston,TX,77019,13500000,6.0,10.0,River Oaks Country Club Estate,12219.0,25744.0,2023.0,47,1105.0,183.0,Active,,,https://www.redfin.com/TX/Houston/3217-Del-Monte-Dr-77019/home/29880441,HARMLS,10905788,N,Y,29.7500721,-95.4236329
MLS Listing,,Single Family Residential,2530 Stanmore Dr,Houston,TX,77019,4500000,5.0,7.0,River Oaks,5868.0,9150.0,2023.0,47,767.0,200.0,Active,,,https://www.redfin.com/TX/Houston/2530-Stanmore-Dr-77019/home/29881625,HARMLS,67156895,N,Y,29.7496761,-95.4180469
MLS Listing,,Single Family Residential,1069 Kirby Dr,Houston,TX,77019,6999000,6.0,7.5,River Oaks,9262.0,28182.0,1983.0,48,756.0,266.0,Active,,,https://www.redfin.com/TX/Houston/1069-Kirby-Dr-77019/home/29880769,HARMLS,6717990,N,Y,29.7566321,-95.4154306
MLS Listing,,Condo/Co-op,1914 W Gray St #303,Houston,TX,77019,600000,2.0,2.0,Metropolis,2435.0,,1997.0,49,246.0,748.0,Active,,,https://www.redfin.com/TX/Houston/1914-W-Gray-St-77019/unit-303/home/30676455,HARMLS,71472910,N,Y,29.7537142,-95.4032072
MLS Listing,,Single Family Residential,2209 Looscan Ln,Houston,TX,77019,5995000,5.0,6.0,River Oaks Sec 03,7553.0,10780.0,2022.0,49,794.0,172.0,Active,,,https://www.redfin.com/TX/Houston/2209-Looscan-Ln-77019/home/29881651,HARMLS,16027671,N,Y,29.7554281,-95.4117498
MLS Listing,,Single Family Residential,3833 Chevy Chase Dr,Houston,TX,77019,3300000,4.0,3.5,River Oaks Sec 11,4506.0,8064.0,2012.0,52,732.0,198.0,Active,,,https://www.redfin.com/TX/Houston/3833-Chevy-Chase-Dr-77019/home/29882266,HARMLS,55306667,N,Y,29.7480318,-95.4403965
MLS Listing,,Single Family Residential,1911 Vermont St,Houston,TX,77019,1014900,4.0,3.5,Elmen Street Manors,3020.0,2454.0,2023.0,58,336.0,,Active,,,https://www.redfin.com/TX/Houston/1911-Vermont-St-77019/home/184687028,HARMLS,74214007,N,Y,29.7490213,-95.4028384
MLS Listing,,Condo/Co-op,3333 Allen Pkwy #1905,Houston,TX,77019,874000,2.0,2.5,Royalton/river Oaks,2192.0,,2003.0,58,399.0,1513.0,Active,,,https://www.redfin.com/TX/Houston/3333-Allen-Pkwy-77019/unit-1905/home/29388110,HARMLS,54489301,N,Y,29.7602147,-95.40099
MLS Listing,,Single Family Residential,3115 Locke Ln,Houston,TX,77019,4395000,4.0,5.5,River Oaks,5377.0,8645.0,2023.0,59,817.0,198.0,Active,,,https://www.redfin.com/TX/Houston/3115-Locke-Ln-77019/home/29880383,HARMLS,74822027,N,Y,29.7428826,-95.4229645
